	gene	sample	q_value	diversity
26998	NFKBIB	SRR14800476	q_1.100	0.711669206301245
26999	ING3	SRR14800476	q_1.100	0.77004471116436
27000	HIGD1A	SRR14800476	q_1.100	0.882198265584263
27001	DUOXA2	SRR14800476	q_1.100	0
27002	CCDC149	SRR14800476	q_1.100	0.797088238352216
27003	FAXDC2	SRR14800476	q_1.100	0.715588473668812
27004	THOC6	SRR14800476	q_1.100	0.19765813246633
27005	POLR2J4	SRR14800476	q_1.100	0.876491882751487
27006	SYNM	SRR14800476	q_1.100	0.993372179952643
27007	SPNS2	SRR14800476	q_1.100	0.496834764715066
27008	SRPRA	SRR14800476	q_1.100	0.514903714962311
27009	LINC03040	SRR14800476	q_1.100	0.641674980235488
27010	RAP1GDS1	SRR14800476	q_1.100	0.741599974544325
27011	ZNF493	SRR14800476	q_1.100	0.949171257773135
27012	VRK2	SRR14800476	q_1.100	0.911061692548082
27013	PMEPA1	SRR14800476	q_1.100	0.784250850439515
27014	CXCL12	SRR14800476	q_1.100	0.507705230401906
27015	EXOC1	SRR14800476	q_1.100	0.740982422478598
27016	FAM114A2	SRR14800476	q_1.100	0.649037965291616
27017	ANGEL2	SRR14800476	q_1.100	0.827080100298628
27018	TMEM183A	SRR14800476	q_1.100	0.90725784869769
27019	HDAC2	SRR14800476	q_1.100	0.881847157669584
27020	ATG5	SRR14800476	q_1.100	0.791940672540393
27021	SH3PXD2A	SRR14800476	q_1.100	0.902616012928018
27022	IFIT3	SRR14800476	q_1.100	0.999980304382309
27023	PBX2	SRR14800476	q_1.100	0.742289969684104
27024	IRF3	SRR14800476	q_1.100	0.811047651649132
27025	SPIRE2	SRR14800476	q_1.100	0.823275651574275
27026	CYBB	SRR14800476	q_1.100	0.618886769100401
27027	ASMTL	SRR14800476	q_1.100	0.403105001006667
27028	ETFRF1	SRR14800476	q_1.100	0.42124083294945
27029	PDE7A	SRR14800476	q_1.100	0.84076492912903
27030	CDH24	SRR14800476	q_1.100	0.603660641002847
27031	RELCH	SRR14800476	q_1.100	0.94830245328055
27032	ZFP90	SRR14800476	q_1.100	0.766931942808748
27033	SAR1B	SRR14800476	q_1.100	0.619896801006069
27034	PPP1R2	SRR14800476	q_1.100	0.328331665602692
27035	ENSG00000254706	SRR14800476	q_1.100	0.845158153512567
27036	GSKIP	SRR14800476	q_1.100	0.545543840818633
27037	GDI1	SRR14800476	q_1.100	0.437382933848228
27038	PNPT1	SRR14800476	q_1.100	0.805688980633698
27039	ZNF714	SRR14800476	q_1.100	0.832649292551422
27040	SLC9A7	SRR14800476	q_1.100	0.947115858234541
27041	DNAJC24	SRR14800476	q_1.100	0.893236999935774
27042	TLN2	SRR14800476	q_1.100	0.89597609668037
27043	SRP72	SRR14800476	q_1.100	0.817458978543109
27044	NSA2	SRR14800476	q_1.100	0.500644180396428
27045	THY1	SRR14800476	q_1.100	0.336563030437899
27046	PICALM	SRR14800476	q_1.100	0.978852372465184
27047	GLB1L2	SRR14800476	q_1.100	0.532970503943694
27048	SNHG10	SRR14800476	q_1.100	0.928904360945522
27049	MEF2A	SRR14800476	q_1.100	0.748582561880993
27050	GIPR	SRR14800476	q_1.100	0.961512851120498
27051	LINC02362	SRR14800476	q_1.100	0.956202801356915
27052	ENSG00000274322	SRR14800476	q_1.100	0.428207278522508
27053	ENSG00000291072	SRR14800476	q_1.100	0.849944955932316
27054	A4GALT	SRR14800476	q_1.100	0.184341583665046
27055	EPB41L4A-AS1	SRR14800476	q_1.100	0.787148139384672
27056	NCF1C	SRR14800476	q_1.100	0.600713036369008
27057	FOXJ2	SRR14800475	q_1.100	0.739448135243748
27058	TMEM38A	SRR14800475	q_1.100	0.934172924583786
27059	CCNE1	SRR14800475	q_1.100	0.30566723128488
27060	MCOLN1	SRR14800475	q_1.100	0.640091733653408
27061	FBXO3	SRR14800475	q_1.100	0.905003027765261
27062	SLC25A16	SRR14800475	q_1.100	0.880873537508874
27063	ZNF710	SRR14800475	q_1.100	0.90221685691881
27064	TM7SF2	SRR14800475	q_1.100	0.189305445776896
27065	UBP1	SRR14800475	q_1.100	0.603820408988328
27066	SPICE1	SRR14800475	q_1.100	0.784410032635642
27067	NPY1R	SRR14800475	q_1.100	0.134640766684715
27068	CENPV	SRR14800475	q_1.100	0.769982015737693
27069	METTL26	SRR14800475	q_1.100	0.634866814495836
27070	MCC	SRR14800475	q_1.100	0.515990654574824
27071	REG3A	SRR14800475	q_1.100	0
27072	USP38	SRR14800475	q_1.100	0.844076887962034
27073	CYP2W1	SRR14800475	q_1.100	0
27074	NFKBIB	SRR14800475	q_1.100	0.705280876728132
27075	ING3	SRR14800475	q_1.100	0.756069002468525
27076	HIGD1A	SRR14800475	q_1.100	0.805673064274783
27077	DUOXA2	SRR14800475	q_1.100	0.76681518337114
27078	CCDC149	SRR14800475	q_1.100	0.90349783222209
27079	FAXDC2	SRR14800475	q_1.100	0.815920353506662
27080	THOC6	SRR14800475	q_1.100	0.879884708572725
27081	POLR2J4	SRR14800475	q_1.100	0.95383631031889
27082	SYNM	SRR14800475	q_1.100	0.999721208226596
27083	SPNS2	SRR14800475	q_1.100	0.772485894006593
27084	SRPRA	SRR14800475	q_1.100	0.258374773036862
27085	LINC03040	SRR14800475	q_1.100	0.948325112790206
27086	RAP1GDS1	SRR14800475	q_1.100	0.668764273199872
27087	ZNF493	SRR14800475	q_1.100	0.949530169734136
27088	VRK2	SRR14800475	q_1.100	0.812720028433411
27089	PMEPA1	SRR14800475	q_1.100	0.184546296517741
27090	CXCL12	SRR14800475	q_1.100	0.451806774332075
27091	EXOC1	SRR14800475	q_1.100	0.548766282577964
27092	FAM114A2	SRR14800475	q_1.100	0.595727718533121
27093	ANGEL2	SRR14800475	q_1.100	0.741614727007071
27094	TMEM183A	SRR14800475	q_1.100	0.967669546073658
27095	HDAC2	SRR14800475	q_1.100	0.730151432517558
27096	ATG5	SRR14800475	q_1.100	0.941652155367739
27097	SH3PXD2A	SRR14800475	q_1.100	0.227889844299154
27098	IFIT3	SRR14800475	q_1.100	0.68149420199686
27099	PBX2	SRR14800475	q_1.100	0.511934510991031
27100	IRF3	SRR14800475	q_1.100	0.701634916089266
27101	SPIRE2	SRR14800475	q_1.100	0.703064429301313
27102	CYBB	SRR14800475	q_1.100	0.684157660812868
27103	ASMTL	SRR14800475	q_1.100	0.373228293428216
27104	ETFRF1	SRR14800475	q_1.100	0.357956954172043
27105	PDE7A	SRR14800475	q_1.100	0.952541841215694
27106	CDH24	SRR14800475	q_1.100	0.620257771557349
27107	RELCH	SRR14800475	q_1.100	0.741518247067139
27108	ZFP90	SRR14800475	q_1.100	0.584812132488848
27109	SAR1B	SRR14800475	q_1.100	0.595928807347609
27110	PPP1R2	SRR14800475	q_1.100	0.742847912147266
27111	ENSG00000254706	SRR14800475	q_1.100	0.88061288505562
27112	GSKIP	SRR14800475	q_1.100	0.628913996050029
27113	GDI1	SRR14800475	q_1.100	0.264240470683488
27114	PNPT1	SRR14800475	q_1.100	0.666878349483597
27115	ZNF714	SRR14800475	q_1.100	0.563783809216096
27116	SLC9A7	SRR14800475	q_1.100	0.965166970917582
27117	DNAJC24	SRR14800475	q_1.100	0.569090957892444
27118	TLN2	SRR14800475	q_1.100	0.734408522026451
27119	SRP72	SRR14800475	q_1.100	0.885328846919782
27120	NSA2	SRR14800475	q_1.100	0.434057774188487
27121	THY1	SRR14800475	q_1.100	0.378416465910351
27122	PICALM	SRR14800475	q_1.100	0.900417839677198
27123	GLB1L2	SRR14800475	q_1.100	0.45321765960188
27124	SNHG10	SRR14800475	q_1.100	0.767703542133058
27125	MEF2A	SRR14800475	q_1.100	0.664558438762061
27126	GIPR	SRR14800475	q_1.100	NA
27127	LINC02362	SRR14800475	q_1.100	0.753364913903174
27128	ENSG00000274322	SRR14800475	q_1.100	0
27129	ENSG00000291072	SRR14800475	q_1.100	0.83159473893226
27130	A4GALT	SRR14800475	q_1.100	0.835309726778361
27131	EPB41L4A-AS1	SRR14800475	q_1.100	0.394575389881132
27132	NCF1C	SRR14800475	q_1.100	0.429077301349734
27133	FOXJ2	SRR14800490	q_1.100	0.744885890395995
27134	TMEM38A	SRR14800490	q_1.100	0.999578131557031
27135	CCNE1	SRR14800490	q_1.100	NA
27136	MCOLN1	SRR14800490	q_1.100	0.435005089527183
27137	FBXO3	SRR14800490	q_1.100	0.8610331437837
27138	SLC25A16	SRR14800490	q_1.100	0.836348607110526
27139	ZNF710	SRR14800490	q_1.100	0.915214419194398
27140	TM7SF2	SRR14800490	q_1.100	0.814886435545068
27141	UBP1	SRR14800490	q_1.100	0.729662691646501
27142	SPICE1	SRR14800490	q_1.100	0.791088282082317
27143	NPY1R	SRR14800490	q_1.100	0.685594381342063
27144	CENPV	SRR14800490	q_1.100	0.886379401757476
27145	METTL26	SRR14800490	q_1.100	0.642896626949811
27146	MCC	SRR14800490	q_1.100	0.540337988948735
27147	REG3A	SRR14800490	q_1.100	NA
27148	USP38	SRR14800490	q_1.100	0.840461861595354
27149	CYP2W1	SRR14800490	q_1.100	0
27150	NFKBIB	SRR14800490	q_1.100	0.67325032677237
27151	ING3	SRR14800490	q_1.100	0.897280906194422
27152	HIGD1A	SRR14800490	q_1.100	0.772033924540063
27153	DUOXA2	SRR14800490	q_1.100	NA
27154	CCDC149	SRR14800490	q_1.100	0.910386988324687
27155	FAXDC2	SRR14800490	q_1.100	0.737957734730584
27156	THOC6	SRR14800490	q_1.100	0.390187351472306
27157	POLR2J4	SRR14800490	q_1.100	0.973000088259941
27158	SYNM	SRR14800490	q_1.100	0.989300252645823
27159	SPNS2	SRR14800490	q_1.100	0
27160	SRPRA	SRR14800490	q_1.100	0.533064970481997
27161	LINC03040	SRR14800490	q_1.100	0
27162	RAP1GDS1	SRR14800490	q_1.100	0.718510583930646
27163	ZNF493	SRR14800490	q_1.100	0.93853779427696
27164	VRK2	SRR14800490	q_1.100	0.823897436771719
27165	PMEPA1	SRR14800490	q_1.100	0.153315015336689
27166	CXCL12	SRR14800490	q_1.100	0.581943361210753
27167	EXOC1	SRR14800490	q_1.100	0.75071671672741
27168	FAM114A2	SRR14800490	q_1.100	0.757216362538973
27169	ANGEL2	SRR14800490	q_1.100	0.911203116672143
27170	TMEM183A	SRR14800490	q_1.100	0.870486921890584
27171	HDAC2	SRR14800490	q_1.100	0.711358292934428
27172	ATG5	SRR14800490	q_1.100	0.75344574403649
27173	SH3PXD2A	SRR14800490	q_1.100	0.440429302577278
27174	IFIT3	SRR14800490	q_1.100	0.74339922064434
27175	PBX2	SRR14800490	q_1.100	0.509881930034835
27176	IRF3	SRR14800490	q_1.100	0.66485225260321
27177	SPIRE2	SRR14800490	q_1.100	0.907856760388573
27178	CYBB	SRR14800490	q_1.100	0.527143459771943
27179	ASMTL	SRR14800490	q_1.100	0.393757670358607
27180	ETFRF1	SRR14800490	q_1.100	0.43892224533945
27181	PDE7A	SRR14800490	q_1.100	0.764628666283626
27182	CDH24	SRR14800490	q_1.100	0.474869209285237
27183	RELCH	SRR14800490	q_1.100	0.806601871971213
27184	ZFP90	SRR14800490	q_1.100	0.893884525792325
27185	SAR1B	SRR14800490	q_1.100	0.564533830302007
27186	PPP1R2	SRR14800490	q_1.100	0.547279491238393
27187	ENSG00000254706	SRR14800490	q_1.100	0.3922803270649
27188	GSKIP	SRR14800490	q_1.100	0
27189	GDI1	SRR14800490	q_1.100	0.454441377382598
27190	PNPT1	SRR14800490	q_1.100	0.603279167816955
27191	ZNF714	SRR14800490	q_1.100	0.386671958921974
27192	SLC9A7	SRR14800490	q_1.100	0.302492678460889
27193	DNAJC24	SRR14800490	q_1.100	0.562020546688514
27194	TLN2	SRR14800490	q_1.100	0.857582172048931
27195	SRP72	SRR14800490	q_1.100	0.857883288724358
27196	NSA2	SRR14800490	q_1.100	0.350501524483274
27197	THY1	SRR14800490	q_1.100	0.327645523273634
27198	PICALM	SRR14800490	q_1.100	0.892890914184323
27199	GLB1L2	SRR14800490	q_1.100	0.68895229785596
27200	SNHG10	SRR14800490	q_1.100	0.764452767045059
27201	MEF2A	SRR14800490	q_1.100	0.694569796604599
27202	GIPR	SRR14800490	q_1.100	NA
27203	LINC02362	SRR14800490	q_1.100	0.825520959616527
27204	ENSG00000274322	SRR14800490	q_1.100	0.806659947596521
27205	ENSG00000291072	SRR14800490	q_1.100	0.653727968216841
27206	A4GALT	SRR14800490	q_1.100	0.782770058940651
27207	EPB41L4A-AS1	SRR14800490	q_1.100	0.814046315396384
27208	NCF1C	SRR14800490	q_1.100	0.550499552168459
27209	FOXJ2	SRR14800489	q_1.100	0.708011411880586
27210	TMEM38A	SRR14800489	q_1.100	0.966863390261978
27211	CCNE1	SRR14800489	q_1.100	0.286462713951341
27212	MCOLN1	SRR14800489	q_1.100	0.467950443274942
27213	FBXO3	SRR14800489	q_1.100	0.960297835502873
27214	SLC25A16	SRR14800489	q_1.100	0.744665711030453
27215	ZNF710	SRR14800489	q_1.100	0.932235912043364
27216	TM7SF2	SRR14800489	q_1.100	0.373809287315122
27217	UBP1	SRR14800489	q_1.100	0.74258087268435
27218	SPICE1	SRR14800489	q_1.100	0.673016161173815
27219	NPY1R	SRR14800489	q_1.100	0.628693496456175
27220	CENPV	SRR14800489	q_1.100	0.904356144357442
27221	METTL26	SRR14800489	q_1.100	0.730933562490146
27222	MCC	SRR14800489	q_1.100	0.503889593372865
27223	REG3A	SRR14800489	q_1.100	NA
27224	USP38	SRR14800489	q_1.100	0.933365814001108
27225	CYP2W1	SRR14800489	q_1.100	0
27226	NFKBIB	SRR14800489	q_1.100	0.669943304278218
27227	ING3	SRR14800489	q_1.100	0.956300959408901
27228	HIGD1A	SRR14800489	q_1.100	0.835287736774542
27229	DUOXA2	SRR14800489	q_1.100	0.959870197256524
27230	CCDC149	SRR14800489	q_1.100	0.954295976435509
27231	FAXDC2	SRR14800489	q_1.100	0.803495047825496
27232	THOC6	SRR14800489	q_1.100	0.411761429574741
27233	POLR2J4	SRR14800489	q_1.100	0.871841317975809
27234	SYNM	SRR14800489	q_1.100	0.96965307766975
27235	SPNS2	SRR14800489	q_1.100	0
27236	SRPRA	SRR14800489	q_1.100	0.561613888263358
27237	LINC03040	SRR14800489	q_1.100	0
27238	RAP1GDS1	SRR14800489	q_1.100	0.926135662026176
27239	ZNF493	SRR14800489	q_1.100	0.93666824564816
27240	VRK2	SRR14800489	q_1.100	0.859241618760534
27241	PMEPA1	SRR14800489	q_1.100	0.643238605888334
27242	CXCL12	SRR14800489	q_1.100	0.559014557247285
27243	EXOC1	SRR14800489	q_1.100	0.96836773191644
27244	FAM114A2	SRR14800489	q_1.100	0.869565770199526
27245	ANGEL2	SRR14800489	q_1.100	0.869814152207189
27246	TMEM183A	SRR14800489	q_1.100	0.945882562068089
27247	HDAC2	SRR14800489	q_1.100	0.642072414279104
27248	ATG5	SRR14800489	q_1.100	0.796344532090528
27249	SH3PXD2A	SRR14800489	q_1.100	0.819666848658134
27250	IFIT3	SRR14800489	q_1.100	0.990991274698906
27251	PBX2	SRR14800489	q_1.100	0.643866059299412
27252	IRF3	SRR14800489	q_1.100	0.73421808047946
27253	SPIRE2	SRR14800489	q_1.100	0.892250845780631
27254	CYBB	SRR14800489	q_1.100	0.65754203153115
27255	ASMTL	SRR14800489	q_1.100	0.377005661227848
27256	ETFRF1	SRR14800489	q_1.100	0.516210643036958
27257	PDE7A	SRR14800489	q_1.100	0.74444443505927
27258	CDH24	SRR14800489	q_1.100	0.64359912427246
27259	RELCH	SRR14800489	q_1.100	0.870100143241876
27260	ZFP90	SRR14800489	q_1.100	0.723001511883743
27261	SAR1B	SRR14800489	q_1.100	0.735282907982216
27262	PPP1R2	SRR14800489	q_1.100	0.632982204522039
27263	ENSG00000254706	SRR14800489	q_1.100	0.973937722226625
27264	GSKIP	SRR14800489	q_1.100	0
27265	GDI1	SRR14800489	q_1.100	0.446181647932226
27266	PNPT1	SRR14800489	q_1.100	0.823551714366589
27267	ZNF714	SRR14800489	q_1.100	0.650801879467076
27268	SLC9A7	SRR14800489	q_1.100	0.551820972651546
27269	DNAJC24	SRR14800489	q_1.100	0.820629892244336
27270	TLN2	SRR14800489	q_1.100	0.91881980310434
27271	SRP72	SRR14800489	q_1.100	0.814584035987117
27272	NSA2	SRR14800489	q_1.100	0.426302840066036
27273	THY1	SRR14800489	q_1.100	0.578833470965955
27274	PICALM	SRR14800489	q_1.100	0.896318502967234
27275	GLB1L2	SRR14800489	q_1.100	0.457321641385811
27276	SNHG10	SRR14800489	q_1.100	0.751809258456662
27277	MEF2A	SRR14800489	q_1.100	0.853758405444549
27278	GIPR	SRR14800489	q_1.100	0.951267013589485
27279	LINC02362	SRR14800489	q_1.100	0.977430762130641
27280	ENSG00000274322	SRR14800489	q_1.100	0.297161354229084
27281	ENSG00000291072	SRR14800489	q_1.100	0.955406268541058
27282	A4GALT	SRR14800489	q_1.100	0.350485555462449
27283	EPB41L4A-AS1	SRR14800489	q_1.100	0.581485072868509
27284	NCF1C	SRR14800489	q_1.100	0.871660255394891
27285	FOXJ2	SRR14800488	q_1.100	0.177638998601957
27286	TMEM38A	SRR14800488	q_1.100	0.881581388681362
27287	CCNE1	SRR14800488	q_1.100	0.508034134984536
27288	MCOLN1	SRR14800488	q_1.100	0.37581943028124
27289	FBXO3	SRR14800488	q_1.100	0.857824533883986
27290	SLC25A16	SRR14800488	q_1.100	0.932139154161861
27291	ZNF710	SRR14800488	q_1.100	0.900850614326336
27292	TM7SF2	SRR14800488	q_1.100	0.6147607202109
27293	UBP1	SRR14800488	q_1.100	0.7535301413802
27294	SPICE1	SRR14800488	q_1.100	0.842254456184234
27295	NPY1R	SRR14800488	q_1.100	0.523408792489092
27296	CENPV	SRR14800488	q_1.100	0.929699883223134
27297	METTL26	SRR14800488	q_1.100	0.73460296453999
27298	MCC	SRR14800488	q_1.100	0.636489071408015
27299	REG3A	SRR14800488	q_1.100	0
27300	USP38	SRR14800488	q_1.100	0.864375058877943
27301	CYP2W1	SRR14800488	q_1.100	0
27302	NFKBIB	SRR14800488	q_1.100	0.817240381072556
27303	ING3	SRR14800488	q_1.100	0.849528335488231
27304	HIGD1A	SRR14800488	q_1.100	0.431499024794192
27305	DUOXA2	SRR14800488	q_1.100	0
27306	CCDC149	SRR14800488	q_1.100	0.750411356884178
27307	FAXDC2	SRR14800488	q_1.100	0.66434191732336
27308	THOC6	SRR14800488	q_1.100	0.459274244361717
27309	POLR2J4	SRR14800488	q_1.100	0.90350916485185
27310	SYNM	SRR14800488	q_1.100	0
27311	SPNS2	SRR14800488	q_1.100	0
27312	SRPRA	SRR14800488	q_1.100	0.464216268236616
27313	LINC03040	SRR14800488	q_1.100	0.550873956773925
27314	RAP1GDS1	SRR14800488	q_1.100	0.730296273492583
27315	ZNF493	SRR14800488	q_1.100	0.96236715365718
27316	VRK2	SRR14800488	q_1.100	0.91420049340999
27317	PMEPA1	SRR14800488	q_1.100	0.870955492001542
27318	CXCL12	SRR14800488	q_1.100	0.533255646921039
27319	EXOC1	SRR14800488	q_1.100	0.78965828240627
27320	FAM114A2	SRR14800488	q_1.100	0.828018177236932
27321	ANGEL2	SRR14800488	q_1.100	0.940403164750072
27322	TMEM183A	SRR14800488	q_1.100	0.718038275406739
27323	HDAC2	SRR14800488	q_1.100	0.842859657675002
27324	ATG5	SRR14800488	q_1.100	0.837083906769717
27325	SH3PXD2A	SRR14800488	q_1.100	0.742181344798141
27326	IFIT3	SRR14800488	q_1.100	0.990158623884241
27327	PBX2	SRR14800488	q_1.100	0.410376359006632
27328	IRF3	SRR14800488	q_1.100	0.815084023822911
27329	SPIRE2	SRR14800488	q_1.100	0.799138623493477
27330	CYBB	SRR14800488	q_1.100	0.728569854934341
27331	ASMTL	SRR14800488	q_1.100	0.137688506528601
27332	ETFRF1	SRR14800488	q_1.100	0.578065285582956
27333	PDE7A	SRR14800488	q_1.100	0.70384931508805
27334	CDH24	SRR14800488	q_1.100	0.787271729139412
27335	RELCH	SRR14800488	q_1.100	0.782893176015754
27336	ZFP90	SRR14800488	q_1.100	0.662896097852973
27337	SAR1B	SRR14800488	q_1.100	0.595874214482725
27338	PPP1R2	SRR14800488	q_1.100	0.379201631357863
27339	ENSG00000254706	SRR14800488	q_1.100	0.834876720692742
27340	GSKIP	SRR14800488	q_1.100	0.67441707971544
27341	GDI1	SRR14800488	q_1.100	0.460469748502497
27342	PNPT1	SRR14800488	q_1.100	0.440068201512098
27343	ZNF714	SRR14800488	q_1.100	0.573859847292718
27344	SLC9A7	SRR14800488	q_1.100	0.32490217116839
27345	DNAJC24	SRR14800488	q_1.100	0.621251084864491
27346	TLN2	SRR14800488	q_1.100	0.928213198571824
27347	SRP72	SRR14800488	q_1.100	0.519003796022966
27348	NSA2	SRR14800488	q_1.100	0.852208084558702
27349	THY1	SRR14800488	q_1.100	0.757878406048595
27350	PICALM	SRR14800488	q_1.100	0.864687822611998
27351	GLB1L2	SRR14800488	q_1.100	0.459420940491375
27352	SNHG10	SRR14800488	q_1.100	0.799812347159257
27353	MEF2A	SRR14800488	q_1.100	0.688611748556666
27354	GIPR	SRR14800488	q_1.100	0.9950153187685
27355	LINC02362	SRR14800488	q_1.100	0.871855875878571
27356	ENSG00000274322	SRR14800488	q_1.100	0.402216733634809
27357	ENSG00000291072	SRR14800488	q_1.100	0.942109583966634
27358	A4GALT	SRR14800488	q_1.100	0.301994774198471
27359	EPB41L4A-AS1	SRR14800488	q_1.100	0.859180999110473
27360	NCF1C	SRR14800488	q_1.100	0
27361	FOXJ2	SRR14800479	q_1.100	0.320963130909291
27362	TMEM38A	SRR14800479	q_1.100	0.879573073059646
27363	CCNE1	SRR14800479	q_1.100	0.96174992397939
27364	MCOLN1	SRR14800479	q_1.100	0.774596661102807
27365	FBXO3	SRR14800479	q_1.100	0.745625181310298
27366	SLC25A16	SRR14800479	q_1.100	0.751946994021576
27367	ZNF710	SRR14800479	q_1.100	0.768411337167209
27368	TM7SF2	SRR14800479	q_1.100	0.556569570023013
27369	UBP1	SRR14800479	q_1.100	0.849316338601344
27370	SPICE1	SRR14800479	q_1.100	0.913801169639541
27371	NPY1R	SRR14800479	q_1.100	0
27372	CENPV	SRR14800479	q_1.100	0.950918347439902
27373	METTL26	SRR14800479	q_1.100	0.837663706517479
27374	MCC	SRR14800479	q_1.100	0.329373804539089
27375	REG3A	SRR14800479	q_1.100	0.981409327477316
27376	USP38	SRR14800479	q_1.100	0.800168805278851
27377	CYP2W1	SRR14800479	q_1.100	0.426743100898713
27378	NFKBIB	SRR14800479	q_1.100	0.793362619704068
27379	ING3	SRR14800479	q_1.100	0.961582350979745
27380	HIGD1A	SRR14800479	q_1.100	0.665814413567067
27381	DUOXA2	SRR14800479	q_1.100	0.842229106918856
27382	CCDC149	SRR14800479	q_1.100	0.811176581054598
27383	FAXDC2	SRR14800479	q_1.100	0.913706442453043
27384	THOC6	SRR14800479	q_1.100	0.486112651353626
27385	POLR2J4	SRR14800479	q_1.100	0.86727931352229
27386	SYNM	SRR14800479	q_1.100	0
27387	SPNS2	SRR14800479	q_1.100	0
27388	SRPRA	SRR14800479	q_1.100	0.552844120073533
27389	LINC03040	SRR14800479	q_1.100	0.95795886215026
27390	RAP1GDS1	SRR14800479	q_1.100	0.807905931406837
27391	ZNF493	SRR14800479	q_1.100	0.911894366194044
27392	VRK2	SRR14800479	q_1.100	0.918502588297564
27393	PMEPA1	SRR14800479	q_1.100	0.601150956061353
27394	CXCL12	SRR14800479	q_1.100	0.588507997346691
27395	EXOC1	SRR14800479	q_1.100	0.612073863728877
27396	FAM114A2	SRR14800479	q_1.100	0.876474105429575
27397	ANGEL2	SRR14800479	q_1.100	0.911993702160717
27398	TMEM183A	SRR14800479	q_1.100	0.670059640707696
27399	HDAC2	SRR14800479	q_1.100	0.802161329280327
27400	ATG5	SRR14800479	q_1.100	0.841061998551121
27401	SH3PXD2A	SRR14800479	q_1.100	0.786719841215952
27402	IFIT3	SRR14800479	q_1.100	0
27403	PBX2	SRR14800479	q_1.100	0.757581864709511
27404	IRF3	SRR14800479	q_1.100	0.747513218734871
27405	SPIRE2	SRR14800479	q_1.100	0.835255689835364
27406	CYBB	SRR14800479	q_1.100	0.542329257874116
27407	ASMTL	SRR14800479	q_1.100	0.473000957398628
27408	ETFRF1	SRR14800479	q_1.100	0.828552459630221
27409	PDE7A	SRR14800479	q_1.100	0.714897973908661
27410	CDH24	SRR14800479	q_1.100	0.721449896464453
27411	RELCH	SRR14800479	q_1.100	0.842161625621244
27412	ZFP90	SRR14800479	q_1.100	0.750155222827372
27413	SAR1B	SRR14800479	q_1.100	0.495392447091649
27414	PPP1R2	SRR14800479	q_1.100	0.251266271404275
27415	ENSG00000254706	SRR14800479	q_1.100	0
27416	GSKIP	SRR14800479	q_1.100	0.658276368037897
27417	GDI1	SRR14800479	q_1.100	0.61076897433914
27418	PNPT1	SRR14800479	q_1.100	0.683229275907275
27419	ZNF714	SRR14800479	q_1.100	0.907478864139903
27420	SLC9A7	SRR14800479	q_1.100	0
27421	DNAJC24	SRR14800479	q_1.100	0.758582343074717
27422	TLN2	SRR14800479	q_1.100	0.846755641999402
27423	SRP72	SRR14800479	q_1.100	0.514700023491067
27424	NSA2	SRR14800479	q_1.100	0.791999202821611
27425	THY1	SRR14800479	q_1.100	0.824468909446551
27426	PICALM	SRR14800479	q_1.100	0.860663036923187
27427	GLB1L2	SRR14800479	q_1.100	0.497507177980502
27428	SNHG10	SRR14800479	q_1.100	0.751300647341675
27429	MEF2A	SRR14800479	q_1.100	0.737093484289155
27430	GIPR	SRR14800479	q_1.100	0.909536921122229
27431	LINC02362	SRR14800479	q_1.100	0.731369948794174
